Question_id,ViewCount,Challenge_Id,SDLC,ChallengeLabelModGias,Topic_Label,Topic_Id,ChallengeLabelModAlamin,Challenge_Label,Topic_Category,CreationDate
41994114,575,5,Development,Feature,External Web Req Processing,6,,API Integration [Updating Integrated API versions | API unexpected response | Connecting external services | Ambiguous sample code integration],Integration,2017-02-02 04:17:58.270
54563348,576,17,Development,Feature,External API & Email Config,7,,Email and DNS configuration [SMTP Authentication| email not working | DNS Integration],Integration,2019-02-06 22:10:52.467
47388164,579,1,Development,Testing/Debugging,Dynamic Content Binding,8,,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| Embedding | ],Customization,2017-11-20 08:55:53.533
42483638,580,5,Development,Feature,Access Control & Security,2,,API Integration [Updating Integrated API versions | API unexpected response | Connecting external services | Ambiguous sample code integration],Adoption,2017-02-27 10:41:37.070
47823345,580,18,Planning and Design,Feature,Entity Relationship Management,4,,Data migration [export | import],Database,2017-12-14 22:51:34.680
47820165,581,10,Planning and Design,Feature,SQL CRUD,3,,Database [connection| sclability| model design| Export/import data| Database design| DB scalability| DB Admin Authorization|,Database,2017-12-14 18:45:26.920
43589592,590,2,Development,Feature,Data Storage & Migration,0,,General programming query [JSON to CSV/excel],Database,2017-04-24 13:33:44.940
47048165,590,1,Development,Testing/Debugging,Dynamic Content Display,10,,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| Embedding | ],Customization,2017-11-01 04:18:31.667
42677688,594,0,Development,Documentation,Dynamic Event Handling,12,,Tutorial [How to do this ],Customization,2017-03-08 17:15:13.240
49424033,595,3,Development,Feature,Dynamic Content Display,10,,Application Customization [QR code | Automatic value| Show/Hide Component| Pagination | Automatic Email | Embedding | pagination ],Customization,2018-03-22 08:43:08.597
3700594,600,5,Development,Feature,External Web Req Processing,6,,API Integration [Updating Integrated API versions | API unexpected response | Connecting external services | Ambiguous sample code integration],Integration,2010-09-13 13:00:36.890
43667724,607,2,Development,Feature,SQL CRUD,3,,General programming query [JSON to CSV/excel],Database,2017-04-27 20:53:55.853
55350422,610,5,Development,Feature,External API & Email Config,7,,API Integration [Updating Integrated API versions | API unexpected response | Connecting external services | Ambiguous sample code integration],Integration,2019-03-26 05:31:35.803
8980486,611,1,Development,Testing/Debugging,Data Storage & Migration,0,,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| Embedding | ],Database,2012-01-24 00:18:45.720
47393775,611,17,Development,Feature,External API & Email Config,7,,Email and DNS configuration [SMTP Authentication| email not working | DNS Integration],Integration,2017-11-20 13:59:16.740
41980071,613,4,Development,Feature,Client Server Comm & IO,11,,Queries on Platform [plaform comparision | platform features | Community support | Reusability Scalability performance],Adoption,2017-02-01 12:39:31.420
55242183,616,3,Development,Feature,Dynamic Content Display,10,,Application Customization [QR code | Automatic value| Show/Hide Component| Pagination | Automatic Email | Embedding | pagination ],Customization,2019-03-19 13:27:56.383
55283256,619,1,Development,Testing/Debugging,Client Server Comm & IO,11,,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| Embedding | ],Adoption,2019-03-21 14:52:49.620
54639927,623,9,Development,Feature,Cloud and On-Prem Conf,9,,Database CRUD [Complex Database query| DB query for M:M data model| DB query unexpected| ],Adoption,2019-02-11 22:10:53.137
4439797,626,2,Development,Feature,External API & Email Config,7,,General programming query [JSON to CSV/excel],Integration,2010-12-14 13:46:43.457
47801654,627,3,Development,Feature,Dynamic Content Binding,8,,Application Customization [QR code | Automatic value| Show/Hide Component| Pagination | Automatic Email | Embedding | pagination ],Customization,2017-12-13 20:31:24.717
8657698,634,0,Maintenance,Documentation,Dynamic Content Binding,8,,Tutorial [How to do this ],Customization,2011-12-28 15:22:33.853
43244727,635,19,Development,Testing/Debugging,UI Adaptation,5,,Flatform features support [Event Monitoring | Dashboard customization | View Management | role management | collaboration | platform security],Customization,2017-04-06 02:37:54.680
54291354,636,7,Development,Feature,Dynamic Form Controller,1,,UI customization [Design flexibility| UI Overflow| Show/Hide Component| Template],Customization,2019-01-21 13:46:29.260
54291354,636,1,Development,Testing/Debugging,Dynamic Form Controller,1,,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| Embedding | ],Customization,2019-01-21 13:46:29.260
42946766,639,4,Development,Feature,Data Storage & Migration,0,,Queries on Platform [plaform comparision | platform features | Community support | Reusability Scalability performance],Database,2017-03-22 08:56:02.113
46297894,642,24,Testing,Feature,Dynamic Event Handling,12,,Browser compatibility,Customization,2017-09-19 10:17:49.207
54604041,658,3,Development,Feature,External API & Email Config,7,,Application Customization [QR code | Automatic value| Show/Hide Component| Pagination | Automatic Email | Embedding | pagination ],Integration,2019-02-09 07:06:37.363
47178968,662,0,Development,Documentation,Data Storage & Migration,0,,Tutorial [How to do this ],Database,2017-11-08 11:49:42.300
43642384,666,10,Planning and Design,Feature,Dynamic Content Binding,8,,Database [connection| sclability| model design| Export/import data| Database design| DB scalability| DB Admin Authorization|,Customization,2017-04-26 18:55:38.833
47107774,666,2,Development,Feature,External Web Req Processing,6,,General programming query [JSON to CSV/excel],Integration,2017-11-04 05:32:27.910
46882235,669,6,Development,Feature,SQL CRUD,3,,General query [HTTP error header message explanation | Feature usage query | Learning curve],Database,2017-10-23 05:01:26.453
47296300,669,0,Development,Documentation,SQL CRUD,3,,Tutorial [How to do this ],Database,2017-11-14 22:28:15.670
47236477,672,5,Development,Feature,External Web Req Processing,6,,API Integration [Updating Integrated API versions | API unexpected response | Connecting external services | Ambiguous sample code integration],Integration,2017-11-11 09:41:39.017
54477736,685,9,Development,Feature,Dynamic Content Binding,8,,Database CRUD [Complex Database query| DB query for M:M data model| DB query unexpected| ],Customization,2019-02-01 10:37:28.613
43860901,687,7,Development,Feature,Dynamic Event Handling,12,,UI customization [Design flexibility| UI Overflow| Show/Hide Component| Template],Customization,2017-05-09 04:02:32.823
47293778,688,11,Development,Testing/Debugging,Dynamic Event Handling,12,,Platform issues [platform limitaion | not working as expected],Customization,2017-11-14 19:27:51.573
43157336,690,13,,,Data Storage & Migration,0,,wrong tag,Database,2017-04-01 13:14:22.693
54520497,699,1,Development,Testing/Debugging,Client Server Comm & IO,11,,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| Embedding | ],Adoption,2019-02-04 16:35:39.837
46798235,711,6,Development,Feature,SQL CRUD,3,,General query [HTTP error header message explanation | Feature usage query | Learning curve],Database,2017-10-17 19:58:31.487
41905258,714,4,Development,Feature,Client Server Comm & IO,11,,Queries on Platform [plaform comparision | platform features | Community support | Reusability Scalability performance],Adoption,2017-01-28 00:45:46.103
46227182,714,9,Development,Feature,Entity Relationship Management,4,,Database CRUD [Complex Database query| DB query for M:M data model| DB query unexpected| ],Database,2017-09-14 19:50:00.553
47515082,726,6,Development,Feature,Dynamic Event Handling,12,,General query [HTTP error header message explanation | Feature usage query | Learning curve],Customization,2017-11-27 16:02:02.263
43611109,731,4,Development,Feature,UI Adaptation,5,,Queries on Platform [plaform comparision | platform features | Community support | Reusability Scalability performance],Customization,2017-04-25 12:48:01.260
54484732,732,2,Development,Feature,Dynamic Form Controller,1,,General programming query [JSON to CSV/excel],Customization,2019-02-01 17:52:31.887
44025410,738,12,Deployment,Authentication,Access Control & Security,2,,Access control [Application accessibility| Permission],Adoption,2017-05-17 12:51:21.647
44025410,738,14,Deployment,Deployment,Access Control & Security,2,,Deployment Issues [ Local Development],Adoption,2017-05-17 12:51:21.647
44080566,738,2,Development,Feature,Dynamic Form Controller,1,,General programming query [JSON to CSV/excel],Customization,2017-05-20 00:09:11.990
47830107,740,0,Development,Documentation,External API & Email Config,7,,Tutorial [How to do this ],Integration,2017-12-15 10:14:43.900
47830107,740,3,Development,Feature,External API & Email Config,7,,Application Customization [QR code | Automatic value| Show/Hide Component| Pagination | Automatic Email | Embedding | pagination ],Integration,2017-12-15 10:14:43.900
54403490,744,0,Development,Documentation,Dynamic Form Controller,1,,Tutorial [How to do this ],Customization,2019-01-28 13:54:03.973
55384701,745,1,Development,Testing/Debugging,Dynamic Content Display,10,,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| Embedding | ],Customization,2019-03-27 19:01:33.897
55384701,745,11,Development,Testing/Debugging,Dynamic Content Display,10,,Platform issues [platform limitaion | not working as expected],Customization,2019-03-27 19:01:33.897
47345382,746,0,Development,Documentation,External Web Req Processing,6,,Tutorial [How to do this ],Integration,2017-11-17 07:27:56.267
9041860,748,4,Planning and Design,Feature,Access Control & Security,2,,Queries on Platform [plaform comparision | platform features | Community support | Reusability Scalability performance],Adoption,2012-01-28 00:26:17.567
47194231,749,14,Deployment,Deployment,Access Control & Security,2,,Deployment Issues [ Local Development],Adoption,2017-11-09 05:02:18.497
54270158,752,1,Development,Testing/Debugging,Dynamic Content Display,10,,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| Embedding | ],Customization,2019-01-19 18:33:37.143
54372408,752,3,Development,Feature,Dynamic Event Handling,12,,Application Customization [QR code | Automatic value| Show/Hide Component| Pagination | Automatic Email | Embedding | pagination ],Customization,2019-01-25 20:35:33.157
47704069,757,4,Planning and Design,Feature,Cloud and On-Prem Conf,9,,Queries on Platform [plaform comparision | platform features | Community support | Reusability Scalability performance],Adoption,2017-12-07 21:26:45.180
8123314,763,2,Development,Feature,External Web Req Processing,6,,General programming query [JSON to CSV/excel],Integration,2011-11-14 14:49:45.207
